TITLE = "B00001"
VARIABLES = "position", "position(2)", "Vx", "Vy"
ZONE T="Frame 0", I=26, J=20
-28.230523 102.788426 10.511765 0.353700
-20.509371 102.788426 10.314707 0.692247
-12.788219 102.788426 0.000000 0.000000
-5.067067 102.788426 0.000000 0.000000
2.654084 102.788426 0.000000 0.000000
10.375236 102.788426 10.278804 0.473955
18.096388 102.788426 10.229641 0.433627
25.817540 102.788426 10.460608 0.185310
33.538692 102.788426 10.687752 -0.090208
41.259844 102.788426 10.614983 -0.309553
48.980995 102.788426 10.468039 0.081912
56.702147 102.788426 10.584860 0.164383
64.423299 102.788426 10.460995 0.059515
72.144451 102.788426 10.218799 -0.293430
79.865603 102.788426 10.339221 -0.184912
87.586755 102.788426 0.000000 0.000000
95.307906 102.788426 10.171009 -0.248658
103.029058 102.788426 10.201672 -0.330413
110.750210 102.788426 9.987181 -0.110025
118.471362 102.788426 10.221437 -0.346383
126.192514 102.788426 10.181257 -0.165349
133.913666 102.788426 10.106745 -0.075402
141.634817 102.788426 10.073910 -0.038419
149.355969 102.788426 10.084519 -0.201976
157.077121 102.788426 10.165929 -0.164714
164.798273 102.788426 0.000000 0.000000
-28.230523 95.067274 10.302539 0.642476
-20.509371 95.067274 10.558677 0.361432
-12.788219 95.067274 0.000000 0.000000
-5.067067 95.067274 0.000000 0.000000
2.654084 95.067274 0.000000 0.000000
10.375236 95.067274 10.466866 0.326636
18.096388 95.067274 10.507912 0.471841
25.817540 95.067274 10.527173 0.047602
33.538692 95.067274 10.698895 0.026680
41.259844 95.067274 10.534899 0.172354
48.980995 95.067274 10.543907 0.041294
56.702147 95.067274 10.481943 -0.419453
64.423299 95.067274 10.547153 0.118714
72.144451 95.067274 10.401516 -0.128357
79.865603 95.067274 10.297654 -0.194809
87.586755 95.067274 0.000000 0.000000
95.307906 95.067274 10.171255 -0.245872
103.029058 95.067274 10.260641 -0.449005
110.750210 95.067274 10.195499 -0.442819
118.471362 95.067274 10.179121 -0.170829
126.192514 95.067274 10.174268 -0.275954
133.913666 95.067274 10.094620 -0.054152
141.634817 95.067274 10.087128 -0.154795
149.355969 95.067274 10.034724 -0.157980
157.077121 95.067274 10.041333 -0.132855
164.798273 95.067274 0.000000 0.000000
-28.230523 87.346123 10.574146 0.381098
-20.509371 87.346123 10.487423 0.420005
-12.788219 87.346123 0.000000 0.000000
-5.067067 87.346123 0.000000 0.000000
2.654084 87.346123 0.000000 0.000000
10.375236 87.346123 10.661930 0.384001
18.096388 87.346123 10.673804 0.168712
25.817540 87.346123 10.543888 0.223521
33.538692 87.346123 10.573219 0.047936
41.259844 87.346123 10.502444 -0.083075
48.980995 87.346123 10.568869 0.066974
56.702147 87.346123 10.505899 -0.201636
64.423299 87.346123 10.560824 -0.274951
72.144451 87.346123 10.331563 -0.394454
79.865603 87.346123 10.399215 -0.300493
87.586755 87.346123 0.000000 0.000000
95.307906 87.346123 10.095608 -0.314551
103.029058 87.346123 10.176637 -0.304920
110.750210 87.346123 10.153650 -0.327081
118.471362 87.346123 10.145397 -0.246151
126.192514 87.346123 10.046162 -0.150767
133.913666 87.346123 10.039204 -0.147453
141.634817 87.346123 10.028460 -0.221223
